company,location,total_laid_off,date,percentage_laid_off,industry,source,stage,funds_raised_million_dollars,country,date_added
Dunzo,"Bengaluru,Non-U.S.",NULL,2023-01-16,0.03,Food,https://yourstory.com/2023/01/grocery-delivery-startup-dunzo-laid-off-3-of-its-workforce,Unknown,382,India,2023-01-16
Dunzo,"Bengaluru,Non-U.S.",150,2023-09-26,0.3,Food,https://www.entrepreneur.com/en-in/news-and-trends/dunzo-announces-fresh-round-of-layoffs/459709,Unknown,458,India,2023-09-27
Dunzo,"Bengaluru,Non-U.S.",150,2024-08-31,0.75,Food,https://inc42.com/buzz/dunzo-fires-150-more-employees-amid-funding-woes/,Unknown,458,India,2024-09-01
Dunzo,"Bengaluru,Non-U.S.",300,2023-04-05,0.3,Food,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/scoop-dunzo-secures-75m-via-convertible-notes-fires-30-staff-tim-cook-may-visit-india-as-apple-opens-first-company-owned-store/articleshow/99281436.cms,Unknown,382,India,2023-04-06
Dutchie,Bend,50,2022-06-06,0.07,Other,https://www.geekwire.com/2022/dutchie-lays-off-7-of-workforce-citing-dramatic-market-shift-in-latest-cannabis-tech-company-cuts/,"Series D",603,"United States",2022-06-07
"DUX Education","Bengaluru,Non-U.S.",NULL,2023-02-28,1,Education,https://inc42.com/buzz/edtech-startup-dux-education-to-cease-operations-by-april-2023/,Unknown,NULL,India,2023-03-03
DwellWell,"Los Angeles",NULL,2023-12-04,1,"Real Estate",https://www.linkedin.com/feed/update/urn:li:activity:7137484656584622080/,Seed,6,"United States",2023-12-05
dYdX,"SF Bay Area",NULL,2024-10-29,0.35,Crypto,https://cointelegraph.com/news/dydx-lays-off-thirty-five-percent-workforce-after-consensys-cuts,"Series C",87,"United States",2024-10-30
"Dynamic Signal","SF Bay Area",35,2020-04-02,0.19,HR,LinkedIn,"Series E",114,"United States",2020-04-10
Earnin,"SF Bay Area",50,2020-04-01,0.2,Finance,LinkedIn,"Series C",190,"United States",2020-04-03
Earnix,"Tel Aviv,Non-U.S.",30,2023-05-04,0.1,Finance,https://www.calcalistech.com/ctechnews/article/hymylgzvh,Unknown,100,Israel,2023-05-04
"Earth Rides",Nashville,NULL,2023-01-19,1,Transportation,https://fox17.com/news/local/google-apple-news-nashville-middle-tennessee-earth-rides-ride-share-company-randomly-shuts-down-employees-without-paychecks,Unknown,2,"United States",2023-01-29
Easee,"Sandnes,Non-U.S.",200,2023-08-14,0.57,Energy,https://www.dn.no/teknologi/easee/jonas-helmikstol/kjetil-nasje/easee-med-masseoppsigelser-grunder-og-toppsjef-jonas-helmikstol-gar-av/2-1-1500472,Unknown,NULL,Norway,2023-08-19
EasyKnock,"New York City",NULL,2024-12-09,1,"Real Estate",https://www.housingwire.com/articles/easyknock-fintech-abruptly-shuts-down/,"Series D",440,"United States",2024-12-11
EasyPost,"Salt Lake City",75,2020-03-11,NULL,Logistics,https://www.bizjournals.com/louisville/news/2020/03/11/logistics-company-ceasing-operations-planning.html,"Series A",12,"United States",2020-03-31
EasyPost,"SF Bay Area",50,2020-04-13,0.25,Logistics,LinkedIn,"Series A",12,"United States",2020-04-14
"Eat Just","SF Bay Area",40,2023-02-24,NULL,Food,https://www.bloomberg.com/news/articles/2023-02-24/eat-just-to-cut-about-18-of-staff-in-plant-based-egg-division#xj4y7vzkg,Unknown,465,"United States",2023-02-27
"Eat Just","SF Bay Area",40,2023-09-22,NULL,Food,https://news.bloomberglaw.com/daily-labor-report/vegan-egg-maker-eat-just-cuts-jobs-after-raising-money-1,Unknown,465,"United States",2023-10-02
Eatsy,"Singapore,Non-U.S.",20,2020-08-08,1,Food,https://www.businesstimes.com.sg/garage/food-ordering-startup-eatsy-shutters-operations-0,Seed,1,Singapore,2020-08-10
Eaze,"SF Bay Area",25,2022-06-01,NULL,Consumer,https://www.businessinsider.com/cannabis-tech-startup-eaze-laid-off-employees-2022-6,"Series D",202,"United States",2022-06-02
Eaze,"SF Bay Area",500,2024-10-07,1,Consumer,https://www.sfgate.com/cannabis/article/eaze-california-layoffs-19820734.php,"Series D",202,"United States",2024-10-07
Ebanx,"Curitiba,Non-U.S.",340,2022-06-21,0.2,Finance,https://www.reuters.com/technology/brazils-ebanx-lays-off-20-employees-cuts-sweep-tech-sector-2022-06-21/,"Series B",460,Brazil,2022-06-22
Ebanx,"Curitiba,Non-U.S.",62,2020-05-27,0.08,Finance,https://exame.com/pme/comeca-uma-era-mais-pe-no-chao-para-as-startups-diz-fundador-do-ebanx/,Unknown,30,Brazil,2020-06-01
eBay,"SF Bay Area",1000,2024-01-23,0.09,Retail,https://www.cnbc.com/2024/01/23/ebay-to-slash-about-1000-roles-or-approximately-9percent-of-full-time-employees.html,Post-IPO,1200,"United States",2024-01-24
eBay,"SF Bay Area",500,2023-02-07,0.04,Retail,https://www.reuters.com/technology/ebay-lay-off-500-employees-2023-02-07/,Post-IPO,1200,"United States",2023-02-07
eBay,"Tel Aviv,Non-U.S.",20,2023-12-17,NULL,Retail,https://www.calcalistech.com/ctechnews/article/h1d3zchia,Post-IPO,1200,Israel,2023-12-18
eBay,"Tel Aviv,Non-U.S.",20,2025-02-26,NULL,Retail,https://www.calcalistech.com/ctechnews/article/bjgsl8n9yl,Post-IPO,1200,Israel,2025-02-28
eBay,"Tel Aviv,Non-U.S.",200,2025-05-28,NULL,Retail,https://www.calcalistech.com/ctechnews/article/hywdt44mxx,Post-IPO,1200,Israel,2025-06-01
Ecobee,"Toronto,Non-U.S.",47,2020-03-26,0.1,Energy,https://layoffs.fyi/2020/04/10/ecobee-laid-off-47-employees/,"Series C",149,Canada,2020-03-28
"Eden / Managed By Q","New York City",40,2020-04-08,0.4,"Real Estate",https://layoffs.fyi/2020/04/08/remainder-of-managed-by-q-team-furloughed-or-laid-off-by-eden/,"Series B",40,"United States",2020-04-08
Edgio,Phoenix,134,2023-06-06,0.12,Infrastructure,https://investors.edg.io/static-files/829cb878-ba70-4965-bb63-3c4629781a41https://seekingalpha.com/news/3978762-edgio-to-cut-12-of-its-workforce-to-reduce-cost,Post-IPO,462,"United States",2023-06-09
Edgio,Phoenix,80,2024-03-04,0.1,Infrastructure,https://investors.edg.io/node/13996/html,Post-IPO,462,"United States",2024-03-07
Edgio,Phoenix,95,2022-12-13,0.1,Infrastructure,https://www.marketscreener.com/amp/quote/stock/EDGIO-INC-52799/news/EDGIO-INC-Costs-Associated-with-Exit-or-Disposal-Activities-Change-in-Directors-or-Principal-Of-42549605/,Post-IPO,462,"United States",2022-12-15
Edifecs,Seattle,30,2023-01-20,NULL,Healthcare,https://www.geekwire.com/2023/edifecs-lays-off-30-employees-in-the-u-s/,Unknown,1,"United States",2023-01-21
"Editas Medicine",Boston,NULL,2023-01-09,0.2,Healthcare,https://endpts.com/editas-edits-pipeline-lays-off-20-and-says-bye-to-cso-to-kick-off-jpm23/,Post-IPO,656,"United States",2023-01-20
Edmodo,"SF Bay Area",NULL,2022-08-16,1,Education,https://www.edsurge.com/news/2022-08-16-popular-k-12-tool-edmodo-shuts-down,Acquired,77,"United States",2022-08-16
eGym,"Munich,Non-U.S.",100,2020-04-02,0.25,Fitness,https://www.tz.de/muenchen/stadt/muenchen-ort29098/corona-muenchen-kuendigung-video-videocall-start-up-mitarbeiter-erklaerung-firma-13637702.html,"Series D",109,Germany,2020-04-20
"Eigen Labs",Seattle,29,2025-07-08,0.25,Crypto,https://blockworks.co/news/eigen-layoffs-25-eigencloud,Unknown,234,"United States",2025-07-11
"Eight Sleep","New York City",NULL,2020-03-23,0.2,Retail,https://www.theinformation.com/articles/layoffs-accelerate-across-silicon-valley-startups,"Series C",70,"United States",2020-03-28
"Eightfold AI","SF Bay Area",90,2023-02-03,0.15,HR,https://www.nytimes.com/2023/03/13/business/ai-hiring-jobs.html,"Series E",396,"United States",2023-03-24
Ejento,"SF Bay Area",84,2020-03-19,1,Recruiting,https://layoffs.fyi/list/ejento/,Unknown,NULL,"United States",2020-03-28
Elastic,"SF Bay Area",NULL,2022-11-30,0.13,Data,https://www.elastic.co/blog/ceo-ash-kulkarni-email-to-elastic-employees,Post-IPO,162,"United States",2022-12-01
Electric,"New York City",141,2023-02-13,0.25,Other,https://www.electric.ai/blog/open-letter-feb-2023,"Series D",212,"United States",2023-02-14
Electric,"New York City",81,2022-08-30,NULL,Other,https://www.electric.ai/blog/an-open-letter-from-the-ceo,"Series D",212,"United States",2022-09-30
"Electriq Global","Tel Aviv,Non-U.S.",NULL,2025-02-21,1,Energy,https://www.calcalistech.com/ctechnews/article/syqy71l91e,Unknown,8,Israel,2025-02-26
"Electronic Arts","Baton Rouge",200,2023-02-28,NULL,Consumer,https://kotaku.com/ea-apex-legends-bugs-layoffs-respawn-zoom-1850168472,Post-IPO,2,"United States",2023-03-02
"Electronic Arts","SF Bay Area",300,2025-04-29,NULL,Consumer,https://www.bloomberg.com/news/articles/2025-04-29/electronic-arts-lays-off-hundreds-cancels-titanfall-game,Post-IPO,2,"United States",2025-05-03
"Electronic Arts","SF Bay Area",670,2024-02-28,0.05,Consumer,https://www.cnbc.com/2024/02/28/ea-layoffs-company-to-cut-5percent-of-workforce-or-about-670-employees.html,Post-IPO,2,"United States",2024-02-29
"Electronic Arts","SF Bay Area",780,2023-03-29,0.06,Consumer,https://www.wsj.com/articles/electronic-arts-says-it-is-laying-off-6-of-workforce-d9c2b7e1?mod=djemalertNEWS,Post-IPO,2,"United States",2023-03-29
Element,"London,Non-U.S.",NULL,2022-12-25,0.15,Other,https://news.ycombinator.com/item?id=34129623,"Series B",96,"United Kingdom",2023-03-01
"Element AI","Montreal,Non-U.S.",62,2020-05-04,0.15,Other,https://www.theglobeandmail.com/business/article-element-ai-cuts-staff-adds-senior-executives-as-it-attempts-to-live/,"Series B",257,Canada,2020-05-06
"Element Analytics","SF Bay Area",10,2020-03-25,NULL,Data,"Company executive","Series A",22,"United States",2020-04-18
Elementor,"Tel Aviv,Non-U.S.",60,2022-06-15,0.15,Media,https://en.globes.co.il/en/article-elementor-begins-laying-off-15-of-workforce-1001415176,Unknown,65,Israel,2022-06-15
Elinvar,"Berlin,Non-U.S.",43,2022-10-21,0.33,Finance,https://financefwd.com/de/elinvar-entlassungen-funding/,Unknown,30,Germany,2022-10-24
Elliptic,"London,Non-U.S.",NULL,2020-04-09,0.3,Crypto,https://www.theblockcrypto.com/daily/61411/blockchain-analytics-chainalysis-elliptic-ciphertrace-coronavirus,"Series B",40,"United Kingdom",2020-04-30
"Embark Trucks","SF Bay Area",230,2023-03-03,0.7,Transportation,https://techcrunch.com/2023/03/03/embark-trucks-lays-off-workers-explores-liquidation-of-self-driving-truck-assets/,Post-IPO,317,"United States",2023-03-03
"Embark Vet",Boston,28,2023-04-28,NULL,Healthcare,https://docs.google.com/spreadsheets/d/12HLkzExDs4cXgF8FGl8M6D3Zilpr4iWMJHVGfGy4szk/edit#gid=113211201,"Series B",94,"United States",2023-05-10
"Embark Vet",Boston,41,2023-01-11,NULL,Healthcare,https://www.linkedin.com/feed/update/urn:li:activity:7018765914254778368/,"Series B",94,"United States",2023-01-12
Embroker,"SF Bay Area",30,2022-10-25,0.12,Finance,https://www.theinsurer.com/news/insurtech-embroker-lays-off-12-of-global-workforce/25922.article,"Series C",142,"United States",2022-10-26
"Emma Sleep","Frankfurt,Non-U.S.",200,2024-06-19,0.18,Retail,https://www.wiwo.de/unternehmen/handel/matratzenhersteller-in-der-krise-emma-entlaesst-jeden-fuenften-mitarbeiter/29856880.html,Acquired,NULL,Germany,2024-06-23
Emotive,"Los Angeles",30,2022-07-07,0.18,Marketing,https://dot.la/emotive-layoffs-2657628462.html,"Series B",78,"United States",2022-07-08
"EMX Digital","New York City",100,2023-02-13,1,Marketing,https://www.businessinsider.com/big-village-bankruptcy-emx-digital-employees-furious-about-layoffs-severance-2023-2,Unknown,NULL,"United States",2023-02-24
"Engine eCommerce",Fayetteville,NULL,2020-06-28,1,Retail,https://talkbusiness.net/2020/06/after-raising-millions-fayetteville-startup-headed-by-john-james-goes-dark/,Unknown,4,"United States",2020-07-09
Enjoei,"Sao Paulo,Non-U.S.",31,2023-01-20,0.1,Retail,"https://www.terra.com.br/economia/dinheiro-em-dia/meu-negocio/depois-do-ipo-e-da-queda-enjoei-faz-a-sua-demissao-em-massa,e1d6c15174934d1010733071113dff43zabh1zv5.html",Unknown,14,Brazil,2023-01-23
Enjoy,"SF Bay Area",400,2022-06-30,0.18,Retail,https://news.crunchbase.com/public/bankruptcy-enjoy-apple-ron-johnson/,Post-IPO,310,"United States",2022-06-30
Enovix,"SF Bay Area",170,2024-05-06,0.33,Energy,https://www.theinformation.com/articles/battery-developer-enovix-lays-off-roughly-one-third-of-staff,Post-IPO,516,"United States",2024-05-07
Enovix,"SF Bay Area",185,2023-10-05,NULL,Energy,https://www.theinformation.com/articles/the-electric-enovix-lays-off-185-engineers-and-shifts-most-of-its-operations-to-malaysia,Post-IPO,516,"United States",2023-10-06
"Enphase Energy","SF Bay Area",350,2023-12-18,0.1,Energy,https://enphase.com/blog/employees/dec-2023-message-from-our-ceo,Post-IPO,116,"United States",2023-12-19
"Enphase Energy","SF Bay Area",500,2024-11-11,0.17,Energy,https://www.sfgate.com/tech/article/enphase-energy-layoffs-workers-solar-19907535.php,Post-IPO,116,"United States",2024-11-12
Envato,"Melbourne,Non-U.S.",100,2022-06-02,NULL,Marketing,https://www.smartcompany.com.au/technology/envato-redundancy-business-restructuring/,Unknown,NULL,Australia,2022-06-02
Envoy,"SF Bay Area",58,2020-04-14,0.3,HR,https://www.forbes.com/sites/alexandrawilson1/2020/04/15/smart-office-startup-envoy-furloughs-and-lays-off-30-of-employees-cuts-salaries-of-others/#e0729a7b94cf,"Series B",59,"United States",2020-04-15
"Epic Games",Raleigh,870,2023-09-28,0.16,Consumer,https://techcrunch.com/2023/09/28/fortnite-maker-epic-games-is-laying-off-16-of-its-workforce/,Unknown,6400,"United States",2023-09-28
Epicery,"Paris,Non-U.S.",NULL,2024-12-31,1,Food,https://techcrunch.com/2024/12/31/after-ups-and-down-food-delivery-startup-epicery-closes-shop/,Acquired,7,France,2025-01-04
EQRx,Boston,NULL,2023-02-24,0.18,Healthcare,https://www.biopharmadive.com/news/eqrx-biotech-layoffs-jobs-restructuring/643507/,Post-IPO,1900,"United States",2023-05-05
Equitybee,"SF Bay Area",24,2023-02-08,0.25,Finance,https://www.calcalistech.com/ctechnews/article/h1jkvzwpo,"Series B",85,"United States",2023-02-09
Equitybee,"SF Bay Area",25,2022-10-31,0.2,Finance,https://www.calcalistech.com/ctechnews/article/hkrqontns,"Series B",85,"United States",2022-10-31
EquityZen,"New York City",30,2022-10-31,0.27,Finance,https://www.axios.com/2022/10/31/scoop-layoffs-hit-startup-stock-marketplace-equityzen,"Series B",11,"United States",2022-11-01
Ericsson,"Stockholm,Non-U.S.",8500,2023-02-24,0.08,Other,https://www.reuters.com/business/media-telecom/ericsson-lay-off-8500-employees-memo-2023-02-24/,Post-IPO,663,Sweden,2023-02-24
Ermetic,"SF Bay Area",30,2023-01-23,0.17,Security,https://www.calcalistech.com/ctechnews/article/h1abeu2io,"Series B",97,"United States",2023-01-25
Eroad,"Auckland,Non-U.S.",200,2023-07-28,0.31,Transportation,https://businessdesk.co.nz/article/markets/eroad-investors-grill-management-on-buyout-offer,Unknown,46,"New Zealand",2023-08-01
Eruditus,"Mumbai,Non-U.S.",40,2022-06-04,NULL,Education,https://inc42.com/buzz/softbank-backed-edtech-unicorn-eruditus-trims-workforce-lays-off-40-employees/,"Series E",1200,India,2022-06-06
Esper,Seattle,NULL,2022-06-23,0.12,Other,https://www.geekwire.com/2022/seattle-startup-esper-cuts-12-of-staff-citing-current-economic-climate-as-tech-layoffs-continue/,"Series A",10,"United States",2022-06-23
Esper,Seattle,NULL,2023-01-10,0.21,Other,https://www.geekwire.com/2023/esper-lays-off-21-of-workforce-due-to-unpredictable-business-environment-in-2023/,"Series A",10,"United States",2023-01-12
Etermax,"Buenos Aires,Non-U.S.",40,2022-11-30,NULL,Other,https://www.clarin.com/economia/despidos-reestructuracion-tecnologicas-empresas-achican-pasar-2023_0_uxSUuShZhQ.html,Unknown,NULL,Argentina,2022-12-01
"Ethos Life","SF Bay Area",18,2020-06-05,0.14,Finance,https://coverager.com/layoffs-at-ethos/,"Series C",106,"United States",2020-06-06
"Ethos Life","SF Bay Area",40,2022-06-24,0.12,Finance,https://www.coverager.com/ethos-lays-off-40-employees/,"Series D",406,"United States",2022-06-26
"Ethos Life","SF Bay Area",50,2023-02-21,NULL,Finance,https://www.coverager.com/ethos-conducts-another-round-of-layoffs/,"Series D",406,"United States",2023-02-24
eToro,"Tel Aviv,Non-U.S.",100,2022-07-05,0.06,Finance,https://www.calcalistech.com/ctechnews/article/ryoxm611sc,Unknown,322,Israel,2022-07-05
Etsy,"New York City",225,2023-12-13,0.11,Retail,https://www.cnbc.com/2023/12/13/etsy-laying-off-11percent-of-staff-citing-competitive-environment.html,Post-IPO,97,"United States",2023-12-13
Eucalyptus,"Sydney,Non-U.S.",50,2022-07-22,0.2,Healthcare,https://www.news.com.au/finance/business/other-industries/australian-healthcare-startup-fires-20-per-cent-of-staff/news-story/c582a96f5cc55a99962c2c79aa7033a9,"Series C",69,Australia,2022-07-28
"Euler Motors","New Delhi,Non-U.S.",NULL,2023-04-11,0.1,Transportation,https://entrackr.com/2023/04/ev-firm-euler-motors-lays-off-10-of-workforce-citing-restructuring/,"Series C",92,India,2023-04-11
Eurora,"Tallinn,Non-U.S.",111,2023-09-11,NULL,Other,https://www.aripaev.ee/uudised/2023/09/11/maksuvolga-jaanud-idufirma-eurora-koondab-ule-100-tootaja,"Series A",42,Estonia,2023-09-11
Eventbrite,"SF Bay Area",100,2024-08-07,0.11,Consumer,https://www.marketwatch.com/story/eventbrite-to-about-100-jobs-reducing-headcount-by-11-a5daf94b,Post-IPO,557,"United States",2024-08-08
Eventbrite,"SF Bay Area",500,2020-04-08,0.45,Consumer,https://layoffs.fyi/2020/04/13/eventbrite-laid-off-500-employees/,Post-IPO,332,"United States",2020-04-08
Eventbrite,"SF Bay Area",80,2023-02-28,0.08,Consumer,https://www.reuters.com/markets/us/ticketing-service-provider-eventbrite-lay-off-8-workforce-2023-02-28/,Post-IPO,557,"United States",2023-03-01
Eventus,Austin,NULL,2023-05-05,0.33,Finance,https://www.thetradenews.com/eventus-cuts-staff-numbers-amid-challenging-funding-environment/,"Series B",45,"United States",2023-05-08
EverBridge,Boston,200,2022-11-08,NULL,Other,https://www.bizjournals.com/boston/news/2022/11/08/everbridge-to-lay-off-200-workers.html,Post-IPO,476,"United States",2023-01-19
EverC,"Tel Aviv,Non-U.S.",16,2024-07-17,0.1,Security,https://www.calcalistech.com/ctechnews/article/bjrddqr00r,Unknown,61,Israel,2024-07-18
Everlane,"SF Bay Area",227,2020-03-27,NULL,Retail,https://www.vice.com/en_ca/article/akw9ej/everlane-reassures-workers-then-lays-off-and-furloughs-hundreds,Unknown,18,"United States",2020-03-29
Everlane,"SF Bay Area",30,2023-01-05,0.17,Retail,https://www.theinformation.com/articles/everlane-slashes-17-of-corporate-employees,Unknown,176,"United States",2023-01-06
Everlaw,"SF Bay Area",NULL,2023-05-12,0.1,Legal,https://www.law360.com/pulse/legal-tech/articles/1607469/e-discovery-co-everlaw-conducts-10-staff-reduction,"Series D",298,"United States",2023-05-13
Everledger,"Brisbane,Non-U.S.",NULL,2023-05-08,1,Crypto,https://www.afr.com/technology/government-and-tencent-backed-aussie-blockchain-firm-collapses-20230503-p5d58l,Unknown,27,Australia,2023-05-15
Evernote,"SF Bay Area",129,2023-02-17,NULL,Consumer,https://techcrunch.com/2023/02/27/bending-spoons-lays-off-129-evernote-staffers/,Acquired,290,"United States",2023-02-27
Everquote,Evansville,100,2023-07-11,NULL,Finance,https://www.insurancejournal.com/news/national/2023/07/11/729444.htm,Post-IPO,53,"United States",2023-07-13
Everybuddy,"Tel Aviv,Non-U.S.",NULL,2024-02-13,1,Consumer,https://www.calcalistech.com/ctechnews/article/rj28wryo6,"Series A",15,Israel,2024-02-15
EVgo,"Los Angeles",40,2023-02-23,NULL,Transportation,https://www.businesswire.com/news/home/20230223005797/en/EVgo-Inc.-Aligns-Organization-Around-Growing-Its-Charging-Network,Post-IPO,400,"United States",2023-02-24
